image_id,image_filename,image_path,subset,contains_oil,environment,annotation_filename,num_objects,width,height,source_scene,source_product,timestamp
ow-0139,ow-0139.jpg,images/ow-0139.jpg,ow,1,water,ow-0139.xml,1,640,640,S1_20190323_155640_155734_VV_2,S1B_IW_GRDH_1SDV_20190323T155640_20190323T155709_015484_01D01A_DA9D.SAFE,2019-03-23T15:56:40
ow-0140,ow-0140.jpg,images/ow-0140.jpg,ow,1,water,ow-0140.xml,4,640,640,S1_20190323_155640_155734_VV_3,S1B_IW_GRDH_1SDV_20190323T155640_20190323T155709_015484_01D01A_DA9D.SAFE,2019-03-23T15:56:40
ow-0141,ow-0141.jpg,images/ow-0141.jpg,ow,1,water,ow-0141.xml,2,640,640,S1_20190323_155640_155734_VV_5,S1B_IW_GRDH_1SDV_20190323T155640_20190323T155709_015484_01D01A_DA9D.SAFE,2019-03-23T15:56:40
ow-0142,ow-0142.jpg,images/ow-0142.jpg,ow,1,water,ow-0142.xml,1,640,640,S1_20190324_154836_155016_VV_0,S1A_IW_GRDH_1SDV_20190324T154901_20190324T154926_026482_02F74C_6168.SAFE,2019-03-24T15:48:36
ow-0143,ow-0143.jpg,images/ow-0143.jpg,ow,1,water,ow-0143.xml,1,640,640,S1_20190324_154836_155016_VV_1,S1A_IW_GRDH_1SDV_20190324T154901_20190324T154926_026482_02F74C_6168.SAFE,2019-03-24T15:48:36
ow-0144,ow-0144.jpg,images/ow-0144.jpg,ow,1,water,ow-0144.xml,1,1332,1332,S1_20190325_035117_035258_VV_0,S1A_IW_GRDH_1SDV_20190325T035207_20190325T035232_026489_02F78B_61BC.SAFE,2019-03-25T03:51:17
ow-0145,ow-0145.jpg,images/ow-0145.jpg,ow,1,water,ow-0145.xml,1,640,640,S1_20190325_035117_035258_VV_1,S1A_IW_GRDH_1SDV_20190325T035142_20190325T035207_026489_02F78B_D467.SAFE,2019-03-25T03:51:17
ow-0146,ow-0146.jpg,images/ow-0146.jpg,ow,1,water,ow-0146.xml,3,640,640,S1_20190325_035117_035258_VV_2,S1A_IW_GRDH_1SDV_20190325T035207_20190325T035232_026489_02F78B_61BC.SAFE,2019-03-25T03:51:17
ow-0147,ow-0147.jpg,images/ow-0147.jpg,ow,1,water,ow-0147.xml,1,640,640,S1_20190325_035117_035258_VV_4,S1A_IW_GRDH_1SDV_20190325T035207_20190325T035232_026489_02F78B_61BC.SAFE,2019-03-25T03:51:17
ow-0148,ow-0148.jpg,images/ow-0148.jpg,ow,1,water,ow-0148.xml,1,640,640,S1_20190325_035117_035258_VV_5,S1A_IW_GRDH_1SDV_20190325T035207_20190325T035232_026489_02F78B_61BC.SAFE,2019-03-25T03:51:17
ow-0149,ow-0149.jpg,images/ow-0149.jpg,ow,1,water,ow-0149.xml,1,640,640,S1_20190325_035117_035258_VV_6,S1A_IW_GRDH_1SDV_20190325T035207_20190325T035232_026489_02F78B_61BC.SAFE,2019-03-25T03:51:17
ow-0150,ow-0150.jpg,images/ow-0150.jpg,ow,1,water,ow-0150.xml,1,640,640,S1_20190329_155637_155817_VV_0,S1A_IW_GRDH_1SDV_20190329T155702_20190329T155727_026555_02F9F6_EC3A.SAFE,2019-03-29T15:56:37
ow-0151,ow-0151.jpg,images/ow-0151.jpg,ow,1,water,ow-0151.xml,1,640,640,S1_20190330_154745_154925_VV_0,S1B_IW_GRDH_1SDV_20190330T154835_20190330T154900_015586_01D376_146D.SAFE,2019-03-30T15:47:45
ow-0152,ow-0152.jpg,images/ow-0152.jpg,ow,1,water,ow-0152.xml,1,640,640,S1_20190330_154745_154925_VV_3,S1B_IW_GRDH_1SDV_20190330T154835_20190330T154900_015586_01D376_146D.SAFE,2019-03-30T15:47:45
ow-0153,ow-0153.jpg,images/ow-0153.jpg,ow,1,water,ow-0153.xml,1,640,640,S1_20190401_034257_034437_VV_0,S1A_IW_GRDH_1SDV_20190401T034322_20190401T034347_026591_02FB4C_1C41.SAFE,2019-04-01T03:42:57
ow-0154,ow-0154.jpg,images/ow-0154.jpg,ow,1,water,ow-0154.xml,1,640,640,S1_20190401_034257_034437_VV_1,S1A_IW_GRDH_1SDV_20190401T034322_20190401T034347_026591_02FB4C_1C41.SAFE,2019-04-01T03:42:57
ow-0155,ow-0155.jpg,images/ow-0155.jpg,ow,1,water,ow-0155.xml,2,640,640,S1_20190404_155610_155635_VV_7,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0156,ow-0156.jpg,images/ow-0156.jpg,ow,1,water,ow-0156.xml,7,640,640,S1_20190404_155610_155635_VV_8,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0157,ow-0157.jpg,images/ow-0157.jpg,ow,1,water,ow-0157.xml,2,640,640,S1_20190404_155610_155635_VV_9,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0158,ow-0158.jpg,images/ow-0158.jpg,ow,1,water,ow-0158.xml,5,640,640,S1_20190404_155610_155635_VV_10,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0159,ow-0159.jpg,images/ow-0159.jpg,ow,1,water,ow-0159.xml,3,640,640,S1_20190404_155610_155635_VV_11,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0160,ow-0160.jpg,images/ow-0160.jpg,ow,1,water,ow-0160.xml,8,640,640,S1_20190404_155610_155635_VV_12,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0161,ow-0161.jpg,images/ow-0161.jpg,ow,1,water,ow-0161.xml,1,640,640,S1_20190404_155610_155635_VV_13,S1B_IW_GRDH_1SDV_20190404T155610_20190404T155635_015659_01D5E2_CCBC.SAFE,2019-04-04T15:56:10
ow-0162,ow-0162.jpg,images/ow-0162.jpg,ow,1,water,ow-0162.xml,3,640,640,S1_20190405_035850_040029_VV_0,S1B_IW_GRDH_1SDV_20190405T035850_20190405T035915_015666_01D628_CFEF.SAFE,2019-04-05T03:58:50
ow-0163,ow-0163.jpg,images/ow-0163.jpg,ow,1,water,ow-0163.xml,3,640,640,S1_20190405_035850_040029_VV_1,S1B_IW_GRDH_1SDV_20190405T035850_20190405T035915_015666_01D628_CFEF.SAFE,2019-04-05T03:58:50
ow-0164,ow-0164.jpg,images/ow-0164.jpg,ow,1,water,ow-0164.xml,1,640,640,S1_20190405_035850_040029_VV_2,S1B_IW_GRDH_1SDV_20190405T035940_20190405T040005_015666_01D628_676F.SAFE,2019-04-05T03:58:50
ow-0165,ow-0165.jpg,images/ow-0165.jpg,ow,1,water,ow-0165.xml,3,640,640,S1_20190405_035850_040029_VV_3,S1B_IW_GRDH_1SDV_20190405T035940_20190405T040005_015666_01D628_676F.SAFE,2019-04-05T03:58:50
ow-0166,ow-0166.jpg,images/ow-0166.jpg,ow,1,water,ow-0166.xml,14,640,640,S1_20190405_035850_040029_VV_8,S1B_IW_GRDH_1SDV_20190405T035940_20190405T040005_015666_01D628_676F.SAFE,2019-04-05T03:58:50
ow-0167,ow-0167.jpg,images/ow-0167.jpg,ow,1,water,ow-0167.xml,3,640,640,S1_20190405_035850_040029_VV_9,S1B_IW_GRDH_1SDV_20190405T035940_20190405T040005_015666_01D628_676F.SAFE,2019-04-05T03:58:50
ow-0168,ow-0168.jpg,images/ow-0168.jpg,ow,1,water,ow-0168.xml,1,640,640,S1_20190405_154836_155016_VV_2,S1A_IW_GRDH_1SDV_20190405T154836_20190405T154901_026657_02FDC3_95CA.SAFE,2019-04-05T15:48:36
ow-0169,ow-0169.jpg,images/ow-0169.jpg,ow,1,water,ow-0169.xml,3,640,640,S1_20190405_154836_155016_VV_8,S1A_IW_GRDH_1SDV_20190405T154836_20190405T154901_026657_02FDC3_95CA.SAFE,2019-04-05T15:48:36
ow-0170,ow-0170.jpg,images/ow-0170.jpg,ow,1,water,ow-0170.xml,9,640,640,S1_20190405_154836_155016_VV_15,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE;S1A_IW_GRDH_1SDV_20190405T154836_20190405T154901_026657_02FDC3_95CA.SAFE,2019-04-05T15:48:36
ow-0171,ow-0171.jpg,images/ow-0171.jpg,ow,1,water,ow-0171.xml,1,640,640,S1_20190405_154836_155016_VV_17,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,2019-04-05T15:48:36
ow-0172,ow-0172.jpg,images/ow-0172.jpg,ow,1,water,ow-0172.xml,1,640,640,S1_20190405_154836_155016_VV_18,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,2019-04-05T15:48:36
ow-0173,ow-0173.jpg,images/ow-0173.jpg,ow,1,water,ow-0173.xml,2,640,640,S1_20190405_154836_155016_VV_19,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,2019-04-05T15:48:36
ow-0174,ow-0174.jpg,images/ow-0174.jpg,ow,1,water,ow-0174.xml,1,640,640,S1_20190405_154836_155016_VV_20,S1A_IW_GRDH_1SDV_20190405T154926_20190405T154951_026657_02FDC3_6F15.SAFE,2019-04-05T15:48:36
ow-0175,ow-0175.jpg,images/ow-0175.jpg,ow,1,water,ow-0175.xml,9,1032,1032,S1_20190406_035117_035258_VV_0,S1A_IW_GRDH_1SDV_20190406T035207_20190406T035232_026664_02FE02_3AA5.SAFE,2019-04-06T03:51:17
ow-0176,ow-0176.jpg,images/ow-0176.jpg,ow,1,water,ow-0176.xml,1,640,640,S1_20190406_035117_035258_VV_3,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,2019-04-06T03:51:17
ow-0177,ow-0177.jpg,images/ow-0177.jpg,ow,1,water,ow-0177.xml,1,640,640,S1_20190406_035117_035258_VV_4,S1A_IW_GRDH_1SDV_20190406T035207_20190406T035232_026664_02FE02_3AA5.SAFE;S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,2019-04-06T03:51:17
ow-0178,ow-0178.jpg,images/ow-0178.jpg,ow,1,water,ow-0178.xml,2,640,640,S1_20190406_035117_035258_VV_5,S1A_IW_GRDH_1SDV_20190406T035207_20190406T035232_026664_02FE02_3AA5.SAFE,2019-04-06T03:51:17
ow-0179,ow-0179.jpg,images/ow-0179.jpg,ow,1,water,ow-0179.xml,1,640,640,S1_20190406_035117_035258_VV_6,S1A_IW_GRDH_1SDV_20190406T035207_20190406T035232_026664_02FE02_3AA5.SAFE,2019-04-06T03:51:17
ow-0180,ow-0180.jpg,images/ow-0180.jpg,ow,1,water,ow-0180.xml,2,640,640,S1_20190406_035117_035258_VV_7,S1A_IW_GRDH_1SDV_20190406T035232_20190406T035258_026664_02FE02_55D2.SAFE,2019-04-06T03:51:17
ow-0181,ow-0181.jpg,images/ow-0181.jpg,ow,1,water,ow-0181.xml,3,640,640,S1_20190406_153942_154057_VV_2,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,2019-04-06T15:39:42
ow-0182,ow-0182.jpg,images/ow-0182.jpg,ow,1,water,ow-0182.xml,7,640,640,S1_20190406_153942_154057_VV_3,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,2019-04-06T15:39:42
ow-0183,ow-0183.jpg,images/ow-0183.jpg,ow,1,water,ow-0183.xml,1,640,640,S1_20190406_153942_154057_VV_4,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,2019-04-06T15:39:42
ow-0184,ow-0184.jpg,images/ow-0184.jpg,ow,1,water,ow-0184.xml,1,640,640,S1_20190406_153942_154057_VV_5,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,2019-04-06T15:39:42
ow-0185,ow-0185.jpg,images/ow-0185.jpg,ow,1,water,ow-0185.xml,1,640,640,S1_20190407_034234_034349_VV_2,S1B_IW_GRDH_1SDV_20190407T034259_20190407T034324_015695_01D728_6F12.SAFE,2019-04-07T03:42:34
ow-0186,ow-0186.jpg,images/ow-0186.jpg,ow,1,water,ow-0186.xml,1,640,640,S1_20190408_033454_033634_VV_0,S1A_IW_GRDH_1SDV_20190408T033454_20190408T033519_026693_02FF08_729E.SAFE,2019-04-08T03:34:54
ow-0187,ow-0187.jpg,images/ow-0187.jpg,ow,1,water,ow-0187.xml,3,640,640,S1_20190410_155637_155817_VV_5,S1A_IW_GRDH_1SDV_20190410T155702_20190410T155727_026730_030069_18D5.SAFE,2019-04-10T15:56:37
ow-0188,ow-0188.jpg,images/ow-0188.jpg,ow,1,water,ow-0188.xml,1,640,640,S1_20190410_155637_155817_VV_7,S1A_IW_GRDH_1SDV_20190410T155702_20190410T155727_026730_030069_18D5.SAFE,2019-04-10T15:56:37
ow-0189,ow-0189.jpg,images/ow-0189.jpg,ow,1,water,ow-0189.xml,2,640,640,S1_20190411_154746_154926_VV_1,S1B_IW_GRDH_1SDV_20190411T154811_20190411T154836_015761_01D947_1908.SAFE,2019-04-11T15:47:46
ow-0190,ow-0190.jpg,images/ow-0190.jpg,ow,1,water,ow-0190.xml,5,640,640,S1_20190411_154746_154926_VV_2,S1B_IW_GRDH_1SDV_20190411T154811_20190411T154836_015761_01D947_1908.SAFE,2019-04-11T15:47:46
ow-0191,ow-0191.jpg,images/ow-0191.jpg,ow,1,water,ow-0191.xml,3,640,640,S1_20190411_154746_154926_VV_4,S1B_IW_GRDH_1SDV_20190411T154811_20190411T154836_015761_01D947_1908.SAFE,2019-04-11T15:47:46
ow-0192,ow-0192.jpg,images/ow-0192.jpg,ow,1,water,ow-0192.xml,1,640,640,S1_20190411_154746_154926_VV_5,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,2019-04-11T15:47:46
ow-0193,ow-0193.jpg,images/ow-0193.jpg,ow,1,water,ow-0193.xml,2,640,640,S1_20190411_154746_154926_VV_6,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,2019-04-11T15:47:46
ow-0194,ow-0194.jpg,images/ow-0194.jpg,ow,1,water,ow-0194.xml,2,640,640,S1_20190411_154746_154926_VV_7,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,2019-04-11T15:47:46
ow-0195,ow-0195.jpg,images/ow-0195.jpg,ow,1,water,ow-0195.xml,4,640,640,S1_20190411_154746_154926_VV_8,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,2019-04-11T15:47:46
ow-0196,ow-0196.jpg,images/ow-0196.jpg,ow,1,water,ow-0196.xml,1,894,894,S1_20190412_035040_035219_VV_0,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0197,ow-0197.jpg,images/ow-0197.jpg,ow,1,water,ow-0197.xml,1,640,640,S1_20190412_035040_035219_VV_2,S1B_IW_GRDH_1SDV_20190412T035040_20190412T035105_015768_01D985_9F88.SAFE,2019-04-12T03:50:40
ow-0198,ow-0198.jpg,images/ow-0198.jpg,ow,1,water,ow-0198.xml,3,640,640,S1_20190412_035040_035219_VV_3,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0199,ow-0199.jpg,images/ow-0199.jpg,ow,1,water,ow-0199.xml,2,640,640,S1_20190412_035040_035219_VV_4,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0200,ow-0200.jpg,images/ow-0200.jpg,ow,1,water,ow-0200.xml,9,640,640,S1_20190412_035040_035219_VV_5,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0201,ow-0201.jpg,images/ow-0201.jpg,ow,1,water,ow-0201.xml,1,640,640,S1_20190412_035040_035219_VV_6,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0202,ow-0202.jpg,images/ow-0202.jpg,ow,1,water,ow-0202.xml,4,640,640,S1_20190412_035040_035219_VV_7,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,2019-04-12T03:50:40
ow-0203,ow-0203.jpg,images/ow-0203.jpg,ow,1,water,ow-0203.xml,2,640,640,S1_20190412_035040_035219_VV_9,S1B_IW_GRDH_1SDV_20190412T035130_20190412T035155_015768_01D985_E914.SAFE,2019-04-12T03:50:40
ow-0204,ow-0204.jpg,images/ow-0204.jpg,ow,1,water,ow-0204.xml,4,640,640,S1_20190412_154008_154148_VV_0,S1A_IW_GRDH_1SDV_20190412T154123_20190412T154148_026759_03016C_2C5E.SAFE,2019-04-12T15:40:08
ow-0205,ow-0205.jpg,images/ow-0205.jpg,ow,1,water,ow-0205.xml,1,640,640,S1_20190416_155641_155735_VV_0,S1B_IW_GRDH_1SDV_20190416T155710_20190416T155735_015834_01DBB3_443C.SAFE,2019-04-16T15:56:41
ow-0206,ow-0206.jpg,images/ow-0206.jpg,ow,1,water,ow-0206.xml,1,2492,2492,S1_20190422_155638_155818_VV_0,S1A_IW_GRDH_1SDV_20190422T155703_20190422T155728_026905_0306B7_01CA.SAFE,2019-04-22T15:56:38
ow-0207,ow-0207.jpg,images/ow-0207.jpg,ow,1,water,ow-0207.xml,3,640,640,S1_20190422_155638_155818_VV_2,S1A_IW_GRDH_1SDV_20190422T155753_20190422T155818_026905_0306B7_9E35.SAFE,2019-04-22T15:56:38
ow-0208,ow-0208.jpg,images/ow-0208.jpg,ow,1,water,ow-0208.xml,1,640,640,S1_20190423_035928_040108_VV_0,S1A_IW_GRDH_1SDV_20190423T040043_20190423T040108_026912_0306F7_63E0.SAFE;S1A_IW_GRDH_1SDV_20190423T040018_20190423T040043_026912_0306F7_E21A.SAFE,2019-04-23T03:59:28
ow-0209,ow-0209.jpg,images/ow-0209.jpg,ow,1,water,ow-0209.xml,1,640,640,S1_20190423_154746_154926_VV_1,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,2019-04-23T15:47:46
ow-0210,ow-0210.jpg,images/ow-0210.jpg,ow,1,water,ow-0210.xml,6,640,640,S1_20190423_154746_154926_VV_2,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,2019-04-23T15:47:46
ow-0211,ow-0211.jpg,images/ow-0211.jpg,ow,1,water,ow-0211.xml,2,640,640,S1_20190423_154746_154926_VV_3,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,2019-04-23T15:47:46
ow-0212,ow-0212.jpg,images/ow-0212.jpg,ow,1,water,ow-0212.xml,2,640,640,S1_20190423_154746_154926_VV_4,S1B_IW_GRDH_1SDV_20190423T154811_20190423T154836_015936_01DF14_D0D6.SAFE,2019-04-23T15:47:46
ow-0213,ow-0213.jpg,images/ow-0213.jpg,ow,1,water,ow-0213.xml,3,640,640,S1_20190423_154746_154926_VV_6,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,2019-04-23T15:47:46
ow-0214,ow-0214.jpg,images/ow-0214.jpg,ow,1,water,ow-0214.xml,1,640,640,S1_20190423_154746_154926_VV_7,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,2019-04-23T15:47:46
ow-0215,ow-0215.jpg,images/ow-0215.jpg,ow,1,water,ow-0215.xml,1,640,640,S1_20190423_154746_154926_VV_8,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,2019-04-23T15:47:46
ow-0216,ow-0216.jpg,images/ow-0216.jpg,ow,1,water,ow-0216.xml,4,640,640,S1_20190424_035041_035220_VV_0,S1B_IW_GRDH_1SDV_20190424T035041_20190424T035106_015943_01DF52_4650.SAFE,2019-04-24T03:50:41
ow-0217,ow-0217.jpg,images/ow-0217.jpg,ow,1,water,ow-0217.xml,2,640,640,S1_20190424_154008_154148_VV_0,S1A_IW_GRDH_1SDV_20190424T154123_20190424T154148_026934_0307C2_8DFF.SAFE,2019-04-24T15:40:08
ow-0218,ow-0218.jpg,images/ow-0218.jpg,ow,1,water,ow-0218.xml,1,1661,1661,S1_20190425_034258_034438_VV_0,S1A_IW_GRDH_1SDV_20190425T034413_20190425T034438_026941_030806_CB88.SAFE;S1A_IW_GRDH_1SDV_20190425T034348_20190425T034413_026941_030806_FC8B.SAFE,2019-04-25T03:42:58
ow-0219,ow-0219.jpg,images/ow-0219.jpg,ow,1,water,ow-0219.xml,1,640,640,S1_20190425_034258_034438_VV_1,S1A_IW_GRDH_1SDV_20190425T034323_20190425T034348_026941_030806_C553.SAFE,2019-04-25T03:42:58
ow-0220,ow-0220.jpg,images/ow-0220.jpg,ow,1,water,ow-0220.xml,1,640,640,S1_20190425_034258_034438_VV_3,S1A_IW_GRDH_1SDV_20190425T034323_20190425T034348_026941_030806_C553.SAFE,2019-04-25T03:42:58
ow-0221,ow-0221.jpg,images/ow-0221.jpg,ow,1,water,ow-0221.xml,1,640,640,S1_20190425_034258_034438_VV_4,S1A_IW_GRDH_1SDV_20190425T034348_20190425T034413_026941_030806_FC8B.SAFE,2019-04-25T03:42:58
ow-0222,ow-0222.jpg,images/ow-0222.jpg,ow,1,water,ow-0222.xml,1,640,640,S1_20190426_033409_033549_VV_0,S1B_IW_GRDH_1SDV_20190426T033434_20190426T033459_015972_01E03C_59CB.SAFE;S1B_IW_GRDH_1SDV_20190426T033409_20190426T033434_015972_01E03C_2784.SAFE,2019-04-26T03:34:09
ow-0223,ow-0223.jpg,images/ow-0223.jpg,ow,1,water,ow-0223.xml,5,640,640,S1_20190427_160450_160630_VV_2,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,2019-04-27T16:04:50
ow-0224,ow-0224.jpg,images/ow-0224.jpg,ow,1,water,ow-0224.xml,5,640,640,S1_20190427_160450_160630_VV_3,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,2019-04-27T16:04:50
ow-0225,ow-0225.jpg,images/ow-0225.jpg,ow,1,water,ow-0225.xml,1,640,640,S1_20190428_155611_155636_VV_2,S1B_IW_GRDH_1SDV_20190428T155611_20190428T155636_016009_01E182_C2CE.SAFE,2019-04-28T15:56:11
ow-0226,ow-0226.jpg,images/ow-0226.jpg,ow,1,water,ow-0226.xml,1,640,640,S1_20190428_155642_155736_VV_0,S1B_IW_GRDH_1SDV_20190428T155711_20190428T155736_016009_01E183_B373.SAFE,2019-04-28T15:56:42
ow-0227,ow-0227.jpg,images/ow-0227.jpg,ow,1,water,ow-0227.xml,4,640,640,S1_20190429_035851_040030_VV_0,S1B_IW_GRDH_1SDV_20190429T035851_20190429T035916_016016_01E1C8_1C16.SAFE,2019-04-29T03:58:51
ow-0228,ow-0228.jpg,images/ow-0228.jpg,ow,1,water,ow-0228.xml,1,640,640,S1_20190429_035851_040030_VV_1,S1B_IW_GRDH_1SDV_20190429T035916_20190429T035941_016016_01E1C8_BA61.SAFE,2019-04-29T03:58:51
ow-0229,ow-0229.jpg,images/ow-0229.jpg,ow,1,water,ow-0229.xml,1,1262,1262,S1_20190429_154837_155017_VV_0,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,2019-04-29T15:48:37
ow-0230,ow-0230.jpg,images/ow-0230.jpg,ow,1,water,ow-0230.xml,1,640,640,S1_20190429_154837_155017_VV_2,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,2019-04-29T15:48:37
ow-0231,ow-0231.jpg,images/ow-0231.jpg,ow,1,water,ow-0231.xml,1,640,640,S1_20190429_154837_155017_VV_3,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,2019-04-29T15:48:37
ow-0232,ow-0232.jpg,images/ow-0232.jpg,ow,1,water,ow-0232.xml,2,640,640,S1_20190429_154837_155017_VV_4,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,2019-04-29T15:48:37
ow-0233,ow-0233.jpg,images/ow-0233.jpg,ow,1,water,ow-0233.xml,1,640,640,S1_20190429_154837_155017_VV_5,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,2019-04-29T15:48:37
ow-0234,ow-0234.jpg,images/ow-0234.jpg,ow,1,water,ow-0234.xml,2,640,640,S1_20190429_154837_155017_VV_6,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,2019-04-29T15:48:37
ow-0235,ow-0235.jpg,images/ow-0235.jpg,ow,1,water,ow-0235.xml,1,640,640,S1_20190429_154837_155017_VV_7,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,2019-04-29T15:48:37
ow-0236,ow-0236.jpg,images/ow-0236.jpg,ow,1,water,ow-0236.xml,1,640,640,S1_20190429_154837_155017_VV_8,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,2019-04-29T15:48:37
ow-0237,ow-0237.jpg,images/ow-0237.jpg,ow,1,water,ow-0237.xml,1,640,640,S1_20190429_154837_155017_VV_9,S1A_IW_GRDH_1SDV_20190429T154902_20190429T154927_027007_030A73_CA6D.SAFE,2019-04-29T15:48:37
ow-0238,ow-0238.jpg,images/ow-0238.jpg,ow,1,water,ow-0238.xml,1,640,640,S1_20190430_035118_035259_VV_1,S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,2019-04-30T03:51:18
ow-0239,ow-0239.jpg,images/ow-0239.jpg,ow,1,water,ow-0239.xml,4,640,640,S1_20190430_035118_035259_VV_5,S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,2019-04-30T03:51:18
ow-0240,ow-0240.jpg,images/ow-0240.jpg,ow,1,water,ow-0240.xml,1,640,640,S1_20190430_035118_035259_VV_6,S1A_IW_GRDH_1SDV_20190430T035233_20190430T035259_027014_030AB6_B4D3.SAFE;S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,2019-04-30T03:51:18
ow-0241,ow-0241.jpg,images/ow-0241.jpg,ow,1,water,ow-0241.xml,2,640,640,S1_20190430_035118_035259_VV_7,S1A_IW_GRDH_1SDV_20190430T035233_20190430T035259_027014_030AB6_B4D3.SAFE;S1A_IW_GRDH_1SDV_20190430T035208_20190430T035233_027014_030AB6_6298.SAFE,2019-04-30T03:51:18
ow-0242,ow-0242.jpg,images/ow-0242.jpg,ow,1,water,ow-0242.xml,1,640,640,S1_20190430_035118_035259_VV_8,S1A_IW_GRDH_1SDV_20190430T035233_20190430T035259_027014_030AB6_B4D3.SAFE,2019-04-30T03:51:18
ow-0243,ow-0243.jpg,images/ow-0243.jpg,ow,1,water,ow-0243.xml,1,640,640,S1_20190430_153943_154058_VV_1,S1B_IW_GRDH_1SDV_20190430T154033_20190430T154058_016038_01E28F_07FE.SAFE,2019-04-30T15:39:43
